timestamp,load_MW,temperature,weekday,season,ISO
2020-05-14 00:00:00-04:00,15463.11667,63.16,Thursday,Spring,NYISO
2020-05-15 00:00:00-04:00,16653.08333,80.76,Friday,Spring,NYISO
2020-05-16 00:00:00-04:00,15496.85714,75.1,Saturday,Spring,NYISO
2020-05-17 00:00:00-04:00,15109.53333,64.96,Sunday,Spring,NYISO
2020-05-18 00:00:00-04:00,15639.43333,68.87,Monday,Spring,NYISO
2020-05-19 00:00:00-04:00,15356.79167,65.95,Tuesday,Spring,NYISO
2020-05-20 00:00:00-04:00,15435.425,65.06,Wednesday,Spring,NYISO
2020-05-21 00:00:00-04:00,15488.64167,63.04,Thursday,Spring,NYISO
2020-05-22 00:00:00-04:00,16491.125,71.85,Friday,Spring,NYISO
2020-05-23 00:00:00-04:00,15753.01667,67.3,Saturday,Spring,NYISO
2020-05-24 00:00:00-04:00,15397.78333,66.76,Sunday,Spring,NYISO
2020-05-25 00:00:00-04:00,16535.975,68.39,Monday,Spring,NYISO
2020-05-26 00:00:00-04:00,19889.36667,73.63,Tuesday,Spring,NYISO
2020-05-27 00:00:00-04:00,20086.40833,72.91,Wednesday,Spring,NYISO
2020-05-28 00:00:00-04:00,19259.325,72.1,Thursday,Spring,NYISO
2020-05-29 00:00:00-04:00,20117.95,78.16,Friday,Spring,NYISO
2020-05-30 00:00:00-04:00,17463.88125,80.54,Saturday,Spring,NYISO
2020-05-31 00:00:00-04:00,15048.08333,70.66,Sunday,Spring,NYISO
2020-06-01 00:00:00-04:00,15972.5,70.8,Monday,Summer,NYISO
2020-06-02 00:00:00-04:00,16430.475,73.29,Tuesday,Summer,NYISO
2020-06-03 00:00:00-04:00,18979.64167,79.13,Wednesday,Summer,NYISO
2020-06-04 00:00:00-04:00,21095.23333,83.21,Thursday,Summer,NYISO
2020-06-05 00:00:00-04:00,21360.91667,78.02,Friday,Summer,NYISO
2020-06-06 00:00:00-04:00,20431.28571,84.11,Saturday,Summer,NYISO
2020-06-07 00:00:00-04:00,16896.74167,77.02,Sunday,Summer,NYISO
2020-06-08 00:00:00-04:00,19061.95,78.11,Monday,Summer,NYISO
2020-06-09 00:00:00-04:00,22865.6,86.08,Tuesday,Summer,NYISO
2020-06-10 00:00:00-04:00,24480.36667,80.03,Wednesday,Summer,NYISO
2020-06-11 00:00:00-04:00,21359.55333,79.51,Thursday,Summer,NYISO
2020-06-12 00:00:00-04:00,20626.58125,83.76,Friday,Summer,NYISO
2020-06-13 00:00:00-04:00,16678.26667,74.65,Saturday,Summer,NYISO
2020-06-14 00:00:00-04:00,16157.4,72.51,Sunday,Summer,NYISO
2020-06-15 00:00:00-04:00,18047.18333,73.48,Monday,Summer,NYISO
2020-06-16 00:00:00-04:00,19057.7,75.66,Tuesday,Summer,NYISO
2020-06-17 00:00:00-04:00,20377.95833,76.46,Wednesday,Summer,NYISO
2020-06-18 00:00:00-04:00,22025.7,74.19,Thursday,Summer,NYISO
2020-06-19 00:00:00-04:00,22988.38333,79.87,Friday,Summer,NYISO
2020-06-20 00:00:00-04:00,22817.79167,82.06,Saturday,Summer,NYISO
2020-06-21 00:00:00-04:00,23668.01667,82.57,Sunday,Summer,NYISO
2020-06-22 00:00:00-04:00,26991.275,86.57,Monday,Summer,NYISO
2020-06-23 00:00:00-04:00,26177.46154,83.05,Tuesday,Summer,NYISO
2020-06-24 00:00:00-04:00,23783.43827,85.4,Wednesday,Summer,NYISO
2020-06-25 00:00:00-04:00,22737.96061,83.13,Thursday,Summer,NYISO
2020-06-26 00:00:00-04:00,23418.80815,84.9,Friday,Summer,NYISO
2020-06-27 00:00:00-04:00,20651.29798,80.68,Saturday,Summer,NYISO
2020-06-28 00:00:00-04:00,22812.7994,86.65,Sunday,Summer,NYISO
2020-06-29 00:00:00-04:00,25005.47022,86.5,Monday,Summer,NYISO
2020-06-30 00:00:00-04:00,22116.82213,78.72,Tuesday,Summer,NYISO
2020-07-01 00:00:00-04:00,23397.88033,79.49,Wednesday,Summer,NYISO
2020-07-02 00:00:00-04:00,26443.58613,89.63,Thursday,Summer,NYISO
2020-07-03 00:00:00-04:00,25239.26226,89.3,Friday,Summer,NYISO
2020-07-04 00:00:00-04:00,22781.61417,85.28,Saturday,Summer,NYISO
2020-07-05 00:00:00-04:00,24942.65956,89.89,Sunday,Summer,NYISO
2020-07-06 00:00:00-04:00,27439.12412,90.64,Monday,Summer,NYISO
2020-07-07 00:00:00-04:00,25513.73647,81.57,Tuesday,Summer,NYISO
2020-07-08 00:00:00-04:00,26853.37274,84.45,Wednesday,Summer,NYISO
2020-07-09 00:00:00-04:00,28801.63325,86.2,Thursday,Summer,NYISO
2020-07-10 00:00:00-04:00,25319.8255,77.77,Friday,Summer,NYISO
2020-07-11 00:00:00-04:00,24351.55777,83.44,Saturday,Summer,NYISO
2020-07-12 00:00:00-04:00,24577.99633,88.19,Sunday,Summer,NYISO
2020-07-13 00:00:00-04:00,26065.00449,87.01,Monday,Summer,NYISO
2020-07-14 00:00:00-04:00,25474.27723,85.87,Tuesday,Summer,NYISO
2020-07-15 00:00:00-04:00,24980.20571,79.29,Wednesday,Summer,NYISO
2020-07-16 00:00:00-04:00,22547.55905,77.53,Thursday,Summer,NYISO
2020-07-17 00:00:00-04:00,24660.36682,83.72,Friday,Summer,NYISO
2020-07-18 00:00:00-04:00,26152.88872,91.23,Saturday,Summer,NYISO
2020-07-19 00:00:00-04:00,27419.77152,92.24,Sunday,Summer,NYISO
2020-07-20 00:00:00-04:00,29888.33788,92.88,Monday,Summer,NYISO
2020-07-21 00:00:00-04:00,28419.38108,90.53,Tuesday,Summer,NYISO
2020-07-22 00:00:00-04:00,29034.37409,90.78,Wednesday,Summer,NYISO
2020-07-23 00:00:00-04:00,28109.85901,87.25,Thursday,Summer,NYISO
2020-07-24 00:00:00-04:00,24731.89542,80.31,Friday,Summer,NYISO
2020-07-25 00:00:00-04:00,26095.14928,88.27,Saturday,Summer,NYISO
2020-07-26 00:00:00-04:00,27444.19996,91.48,Sunday,Summer,NYISO
2020-07-27 00:00:00-04:00,30674.22401,93.67,Monday,Summer,NYISO
2020-07-28 00:00:00-04:00,29687.94142,92.12,Tuesday,Summer,NYISO
2020-07-29 00:00:00-04:00,28378.2113,88.64,Wednesday,Summer,NYISO
2020-07-30 00:00:00-04:00,28100.67756,90.78,Thursday,Summer,NYISO
2020-07-31 00:00:00-04:00,25196.78465,81.33,Friday,Summer,NYISO
2020-08-01 00:00:00-04:00,25134.50039,87.9,Saturday,Summer,NYISO
2020-08-02 00:00:00-04:00,26796.39226,87.86,Sunday,Summer,NYISO
2020-08-03 00:00:00-04:00,27924.21499,87.97,Monday,Summer,NYISO
2020-08-04 00:00:00-04:00,23835.55907,80.6,Tuesday,Summer,NYISO
2020-08-05 00:00:00-04:00,23754.2183,87.07,Wednesday,Summer,NYISO
2020-08-06 00:00:00-04:00,22648.42424,81.37,Thursday,Summer,NYISO
2020-08-07 00:00:00-04:00,22174.43474,80.59,Friday,Summer,NYISO
2020-08-08 00:00:00-04:00,22963.09352,81.93,Saturday,Summer,NYISO
2020-08-09 00:00:00-04:00,24789.22192,85.14,Sunday,Summer,NYISO
2020-08-10 00:00:00-04:00,29663.33989,89.43,Monday,Summer,NYISO
2020-08-11 00:00:00-04:00,29058.9582,85.89,Tuesday,Summer,NYISO
2020-08-12 00:00:00-04:00,28014.30838,87.44,Wednesday,Summer,NYISO
2020-08-13 00:00:00-04:00,25154.15739,79.99,Thursday,Summer,NYISO
2020-08-14 00:00:00-04:00,26085.98541,85.88,Friday,Summer,NYISO
2020-08-15 00:00:00-04:00,22535.30602,82.86,Saturday,Summer,NYISO
2020-08-16 00:00:00-04:00,19295.63388,71.01,Sunday,Summer,NYISO
2020-08-17 00:00:00-04:00,22612.60033,79.27,Monday,Summer,NYISO
2020-08-18 00:00:00-04:00,22848.23696,83.31,Tuesday,Summer,NYISO
2020-08-19 00:00:00-04:00,20685.75818,75.46,Wednesday,Summer,NYISO
2020-08-20 00:00:00-04:00,21677.12563,81.56,Thursday,Summer,NYISO
2020-08-21 00:00:00-04:00,24156.7116,84.73,Friday,Summer,NYISO
2020-08-22 00:00:00-04:00,24576.75009,88.1,Saturday,Summer,NYISO
2020-08-23 00:00:00-04:00,25032.45019,83.64,Sunday,Summer,NYISO
2020-08-24 00:00:00-04:00,28866.20702,89.54,Monday,Summer,NYISO
2020-08-25 00:00:00-04:00,27531.30027,90.41,Tuesday,Summer,NYISO
2020-08-26 00:00:00-04:00,20906.60517,80.33,Wednesday,Summer,NYISO
2020-08-27 00:00:00-04:00,25877.49206,90.45,Thursday,Summer,NYISO
2020-08-28 00:00:00-04:00,24118.6609,86.77,Friday,Summer,NYISO
2020-08-29 00:00:00-04:00,22500.36758,81.29,Saturday,Summer,NYISO
2020-08-30 00:00:00-04:00,19358.66813,80.07,Sunday,Summer,NYISO
2020-08-31 00:00:00-04:00,20292.80651,76.17,Monday,Summer,NYISO
2020-09-01 00:00:00-04:00,21868.95731,78.98,Tuesday,Fall,NYISO
2020-09-02 00:00:00-04:00,23252.76318,81.56,Wednesday,Fall,NYISO
2020-09-03 00:00:00-04:00,24087.10865,86.16,Thursday,Fall,NYISO
2020-09-04 00:00:00-04:00,23236.58188,86.33,Friday,Fall,NYISO
2020-09-05 00:00:00-04:00,18839.99697,80.25,Saturday,Fall,NYISO
2020-09-06 00:00:00-04:00,19531.90805,82.05,Sunday,Fall,NYISO
2020-09-07 00:00:00-04:00,20197.15369,79.15,Monday,Fall,NYISO
2020-09-08 00:00:00-04:00,24213.13393,83.15,Tuesday,Fall,NYISO
2020-09-09 00:00:00-04:00,23651.67327,83.22,Wednesday,Fall,NYISO
2020-09-10 00:00:00-04:00,24229.77649,80.28,Thursday,Fall,NYISO
2020-09-11 00:00:00-04:00,20118.55763,78.42,Friday,Fall,NYISO
2020-09-12 00:00:00-04:00,17214.50946,73.39,Saturday,Fall,NYISO
2020-09-13 00:00:00-04:00,18811.00818,76.2,Sunday,Fall,NYISO
2020-09-14 00:00:00-04:00,19115.25937,77.41,Monday,Fall,NYISO
2020-09-15 00:00:00-04:00,17379.39256,68.86,Tuesday,Fall,NYISO
2020-09-16 00:00:00-04:00,17923.69344,73.32,Wednesday,Fall,NYISO
2020-09-17 00:00:00-04:00,18836.66743,75.83,Thursday,Fall,NYISO
2020-09-18 00:00:00-04:00,17147.49272,71.66,Friday,Fall,NYISO
2020-09-19 00:00:00-04:00,15694.38118,65.51,Saturday,Fall,NYISO
2020-09-20 00:00:00-04:00,15970.70261,64.62,Sunday,Fall,NYISO
2020-09-21 00:00:00-04:00,17148.55694,67.55,Monday,Fall,NYISO
2020-09-22 00:00:00-04:00,17268.77165,73.76,Tuesday,Fall,NYISO
2020-09-23 00:00:00-04:00,18483.15571,80.49,Wednesday,Fall,NYISO
2020-09-24 00:00:00-04:00,18474.00595,77.29,Thursday,Fall,NYISO
2020-09-25 00:00:00-04:00,19018.90147,77.13,Friday,Fall,NYISO
2020-09-26 00:00:00-04:00,18026.51561,74.86,Saturday,Fall,NYISO
2020-09-27 00:00:00-04:00,19698.50402,77.91,Sunday,Fall,NYISO
2020-09-28 00:00:00-04:00,20909.0962,77.93,Monday,Fall,NYISO
2020-09-29 00:00:00-04:00,19650.28439,73.94,Tuesday,Fall,NYISO
2020-09-30 00:00:00-04:00,17853.82731,70.55,Wednesday,Fall,NYISO
2020-10-01 00:00:00-04:00,17742.02369,72.51,Thursday,Fall,NYISO
2020-10-02 00:00:00-04:00,16953.06714,66.71,Friday,Fall,NYISO
2020-10-03 00:00:00-04:00,16149.64827,68.14,Saturday,Fall,NYISO
2020-10-04 00:00:00-04:00,16324.69702,66.88,Sunday,Fall,NYISO
2020-10-05 00:00:00-04:00,17514.33416,68.91,Monday,Fall,NYISO
2020-10-06 00:00:00-04:00,17507.40646,70.03,Tuesday,Fall,NYISO
2020-10-07 00:00:00-04:00,17506.57232,76.04,Wednesday,Fall,NYISO
2020-10-08 00:00:00-04:00,17134.72413,64.83,Thursday,Fall,NYISO
2020-10-09 00:00:00-04:00,16951.36758,70.13,Friday,Fall,NYISO
2020-10-10 00:00:00-04:00,16632.00691,73.94,Saturday,Fall,NYISO
2020-10-11 00:00:00-04:00,16203.89416,66.95,Sunday,Fall,NYISO
2020-10-12 00:00:00-04:00,17545.09103,56.82,Monday,Fall,NYISO
2020-10-13 00:00:00-04:00,17549.51831,59.29,Tuesday,Fall,NYISO
2020-10-14 00:00:00-04:00,17367.29905,69.79,Wednesday,Fall,NYISO
2020-10-15 00:00:00-04:00,17717.60253,71.89,Thursday,Fall,NYISO
2020-10-16 00:00:00-04:00,17406.2064,64.08,Friday,Fall,NYISO
2020-10-17 00:00:00-04:00,16176.38923,62.01,Saturday,Fall,NYISO
2020-10-18 00:00:00-04:00,16390.57487,63.37,Sunday,Fall,NYISO
2020-10-19 00:00:00-04:00,17820.44799,65.36,Monday,Fall,NYISO
2020-10-20 00:00:00-04:00,18059.30559,69.85,Tuesday,Fall,NYISO
2020-10-21 00:00:00-04:00,18204.9569,69.25,Wednesday,Fall,NYISO
2020-10-22 00:00:00-04:00,18233.01028,69.63,Thursday,Fall,NYISO
2020-10-23 00:00:00-04:00,17850.64486,66.82,Friday,Fall,NYISO
2020-10-24 00:00:00-04:00,16470.57059,68.85,Saturday,Fall,NYISO
2020-10-25 00:00:00-04:00,16810.21595,54.21,Sunday,Fall,NYISO
2020-10-26 00:00:00-04:00,18185.00004,59.16,Monday,Fall,NYISO
2020-10-27 00:00:00-04:00,18054.13854,60.58,Tuesday,Fall,NYISO
2020-10-28 00:00:00-04:00,18093.39049,59.72,Wednesday,Fall,NYISO
2020-10-29 00:00:00-04:00,18583.02277,54.9,Thursday,Fall,NYISO
2020-10-30 00:00:00-04:00,18698.99287,46.14,Friday,Fall,NYISO
2020-10-31 00:00:00-04:00,17099.78272,47.4,Saturday,Fall,NYISO
2020-11-01 00:00:00-04:00,17770.66273,55.48,Sunday,Fall,NYISO
2020-11-02 00:00:00-05:00,19950.67755,45.77,Monday,Fall,NYISO
2020-11-03 00:00:00-05:00,19145.75518,54.18,Tuesday,Fall,NYISO
2020-11-04 00:00:00-05:00,18359.94851,63.46,Wednesday,Fall,NYISO
2020-11-05 00:00:00-05:00,18302.82718,66.47,Thursday,Fall,NYISO
2020-11-06 00:00:00-05:00,17796.05976,69.33,Friday,Fall,NYISO
2020-11-07 00:00:00-05:00,16545.35743,73.36,Saturday,Fall,NYISO
2020-11-08 00:00:00-05:00,16684.58928,72.69,Sunday,Fall,NYISO
2020-11-09 00:00:00-05:00,18260.01725,73.35,Monday,Fall,NYISO
2020-11-10 00:00:00-05:00,18468.30845,71.63,Tuesday,Fall,NYISO
2020-11-11 00:00:00-05:00,18513.78576,69.14,Wednesday,Fall,NYISO
2020-11-12 00:00:00-05:00,18569.57256,65.01,Thursday,Fall,NYISO
2020-11-13 00:00:00-05:00,18443.16367,50.72,Friday,Fall,NYISO
2020-11-14 00:00:00-05:00,17360.52613,53.73,Saturday,Fall,NYISO
2020-11-15 00:00:00-05:00,17473.89593,62.27,Sunday,Fall,NYISO
2020-11-16 00:00:00-05:00,18957.96633,53.28,Monday,Fall,NYISO
2020-11-17 00:00:00-05:00,19643.25894,48.94,Tuesday,Fall,NYISO
2020-11-18 00:00:00-05:00,20465.50681,38.01,Wednesday,Fall,NYISO
2020-11-19 00:00:00-05:00,19432.67123,48.46,Thursday,Fall,NYISO
2020-11-20 00:00:00-05:00,18026.34968,61.73,Friday,Fall,NYISO
2020-11-21 00:00:00-05:00,17206.51765,62.96,Saturday,Fall,NYISO
2020-11-22 00:00:00-05:00,18082.26154,57.99,Sunday,Fall,NYISO
2020-11-23 00:00:00-05:00,19399.04226,58.17,Monday,Fall,NYISO
2020-11-24 00:00:00-05:00,19351.43756,49.35,Tuesday,Fall,NYISO
2020-11-25 00:00:00-05:00,18701.37025,54.54,Wednesday,Fall,NYISO
2020-11-26 00:00:00-05:00,16524.29011,63.38,Thursday,Fall,NYISO
2020-11-27 00:00:00-05:00,17253.22517,60.18,Friday,Fall,NYISO
2020-11-28 00:00:00-05:00,17493.68981,55.24,Saturday,Fall,NYISO
2020-11-29 00:00:00-05:00,17678.83373,54.95,Sunday,Fall,NYISO
2020-11-30 00:00:00-05:00,19322.68354,62.68,Monday,Fall,NYISO
2020-12-01 00:00:00-05:00,19511.6564,55.49,Tuesday,Winter,NYISO
2020-12-02 00:00:00-05:00,20312.21649,44.17,Wednesday,Winter,NYISO
2020-12-03 00:00:00-05:00,19774.99507,50.16,Thursday,Winter,NYISO
2020-12-04 00:00:00-05:00,19229.27707,50.9,Friday,Winter,NYISO
2020-12-05 00:00:00-05:00,18916.94328,46.69,Saturday,Winter,NYISO
2020-12-06 00:00:00-05:00,19623.57053,41.85,Sunday,Winter,NYISO
2020-12-07 00:00:00-05:00,21030.1229,41,Monday,Winter,NYISO
2020-12-08 00:00:00-05:00,21433.29818,37.63,Tuesday,Winter,NYISO
2020-12-09 00:00:00-05:00,21274.75396,37.82,Wednesday,Winter,NYISO
2020-12-10 00:00:00-05:00,20432.0245,49.4,Thursday,Winter,NYISO
2020-12-11 00:00:00-05:00,19353.8191,54.93,Friday,Winter,NYISO
2020-12-12 00:00:00-05:00,18363.40585,54.35,Saturday,Winter,NYISO
2020-12-13 00:00:00-05:00,18456.00637,59.72,Sunday,Winter,NYISO
2020-12-14 00:00:00-05:00,20926.06508,43.42,Monday,Winter,NYISO
2020-12-15 00:00:00-05:00,21372.9511,40.33,Tuesday,Winter,NYISO
2020-12-16 00:00:00-05:00,22547.08643,32.61,Wednesday,Winter,NYISO
2020-12-17 00:00:00-05:00,22038.23124,32.45,Thursday,Winter,NYISO
2020-12-18 00:00:00-05:00,21922.93164,32.01,Friday,Winter,NYISO
2020-12-19 00:00:00-05:00,20633.88313,32.75,Saturday,Winter,NYISO
2020-12-20 00:00:00-05:00,20325.49833,37.58,Sunday,Winter,NYISO
2020-12-21 00:00:00-05:00,20785.98041,43.28,Monday,Winter,NYISO
2020-12-22 00:00:00-05:00,20749.22298,44.83,Tuesday,Winter,NYISO
2020-12-23 00:00:00-05:00,20415.28118,43.47,Wednesday,Winter,NYISO
2020-12-24 00:00:00-05:00,18693.54732,59.05,Thursday,Winter,NYISO
2020-12-25 00:00:00-05:00,17878.69542,58.56,Friday,Winter,NYISO
2020-12-26 00:00:00-05:00,20180.00882,32.46,Saturday,Winter,NYISO
2020-12-27 00:00:00-05:00,19759.98212,38.13,Sunday,Winter,NYISO
2020-12-28 00:00:00-05:00,20150.45398,50.5,Monday,Winter,NYISO
2020-12-29 00:00:00-05:00,21046.27717,38.79,Tuesday,Winter,NYISO
2020-12-30 00:00:00-05:00,20663.06967,44.09,Wednesday,Winter,NYISO
2020-12-31 00:00:00-05:00,19782.55121,45.6,Thursday,Winter,NYISO
2019-03-01 00:00:00-05:00,105785,34.72,Friday,Spring,PJM
2019-03-02 00:00:00-05:00,96271,39.67,Saturday,Spring,PJM
2019-03-03 00:00:00-05:00,103283,42.46,Sunday,Spring,PJM
2019-03-04 00:00:00-05:00,114184,36.57,Monday,Spring,PJM
2019-03-05 00:00:00-05:00,118597,33.52,Tuesday,Spring,PJM
2019-03-06 00:00:00-05:00,120826,26.54,Wednesday,Spring,PJM
2019-03-07 00:00:00-05:00,117650,34.79,Thursday,Spring,PJM
2019-03-08 00:00:00-05:00,109514,40.54,Friday,Spring,PJM
2019-03-09 00:00:00-05:00,94686,48.77,Saturday,Spring,PJM
2019-03-10 00:00:00-05:00,90136,49.5,Sunday,Spring,PJM
2019-03-11 00:00:00-04:00,97258,54.37,Monday,Spring,PJM
2019-03-12 00:00:00-04:00,103332,44.92,Tuesday,Spring,PJM
2019-03-13 00:00:00-04:00,105056,51.42,Wednesday,Spring,PJM
2019-03-14 00:00:00-04:00,93057,67.84,Thursday,Spring,PJM
2019-03-15 00:00:00-04:00,87887,74.48,Friday,Spring,PJM
2019-03-16 00:00:00-04:00,86267,52.74,Saturday,Spring,PJM
2019-03-17 00:00:00-04:00,89693,45.85,Sunday,Spring,PJM
2019-03-18 00:00:00-04:00,101654,46.52,Monday,Spring,PJM
2019-03-19 00:00:00-04:00,107037,50.34,Tuesday,Spring,PJM
2019-03-20 00:00:00-04:00,103746,55.08,Wednesday,Spring,PJM
2019-03-21 00:00:00-04:00,95960,50.4,Thursday,Spring,PJM
2019-03-22 00:00:00-04:00,97377,51.48,Friday,Spring,PJM
2019-03-23 00:00:00-04:00,91788,51.35,Saturday,Spring,PJM
2019-03-24 00:00:00-04:00,84266,61.46,Sunday,Spring,PJM
2019-03-25 00:00:00-04:00,92901,55.2,Monday,Spring,PJM
2019-03-26 00:00:00-04:00,99738,47.93,Tuesday,Spring,PJM
2019-03-27 00:00:00-04:00,104412,51.8,Wednesday,Spring,PJM
2019-03-28 00:00:00-04:00,99018,57.79,Thursday,Spring,PJM
2019-03-29 00:00:00-04:00,87147,62.06,Friday,Spring,PJM
2019-03-30 00:00:00-04:00,79272,75.48,Saturday,Spring,PJM
2019-03-31 00:00:00-04:00,89054,61.27,Sunday,Spring,PJM
2019-04-01 00:00:00-04:00,102538,47.17,Monday,Spring,PJM
2019-04-02 00:00:00-04:00,100454,52.45,Tuesday,Spring,PJM
2019-04-03 00:00:00-04:00,97515,66.57,Wednesday,Spring,PJM
2019-04-04 00:00:00-04:00,90360,64.12,Thursday,Spring,PJM
2019-04-05 00:00:00-04:00,90539,48.21,Friday,Spring,PJM
2019-04-06 00:00:00-04:00,78661,66.87,Saturday,Spring,PJM
2019-04-07 00:00:00-04:00,79094,71.09,Sunday,Spring,PJM
2019-04-08 00:00:00-04:00,87178,80.29,Monday,Spring,PJM
2019-04-09 00:00:00-04:00,86134,69.56,Tuesday,Spring,PJM
2019-04-10 00:00:00-04:00,86603,62.35,Wednesday,Spring,PJM
2019-04-11 00:00:00-04:00,87002,56.05,Thursday,Spring,PJM
2019-04-12 00:00:00-04:00,83496,74.41,Friday,Spring,PJM
2019-04-13 00:00:00-04:00,76875,74.8,Saturday,Spring,PJM
2019-04-14 00:00:00-04:00,82666,73.13,Sunday,Spring,PJM
2019-04-15 00:00:00-04:00,87498,70.29,Monday,Spring,PJM
2019-04-16 00:00:00-04:00,88262,65.1,Tuesday,Spring,PJM
2019-04-17 00:00:00-04:00,85247,60.41,Wednesday,Spring,PJM
2019-04-18 00:00:00-04:00,86440,80.97,Thursday,Spring,PJM
2019-04-19 00:00:00-04:00,81970,77.65,Friday,Spring,PJM
2019-04-20 00:00:00-04:00,77007,70.67,Saturday,Spring,PJM
2019-04-21 00:00:00-04:00,73806,70.23,Sunday,Spring,PJM
2019-04-22 00:00:00-04:00,85052,67.34,Monday,Spring,PJM
2019-04-23 00:00:00-04:00,87672,79.2,Tuesday,Spring,PJM
2019-04-24 00:00:00-04:00,85899,73.19,Wednesday,Spring,PJM
2019-04-25 00:00:00-04:00,85895,66.21,Thursday,Spring,PJM
2019-04-26 00:00:00-04:00,84627,67.55,Friday,Spring,PJM
2019-04-27 00:00:00-04:00,77244,67.72,Saturday,Spring,PJM
2019-04-28 00:00:00-04:00,79073,64.25,Sunday,Spring,PJM
2019-04-29 00:00:00-04:00,85017,63.47,Monday,Spring,PJM
2019-04-30 00:00:00-04:00,89069,74.47,Tuesday,Spring,PJM
2019-05-01 00:00:00-04:00,88648,59.54,Wednesday,Spring,PJM
2019-05-02 00:00:00-04:00,93924,81.69,Thursday,Spring,PJM
2019-05-03 00:00:00-04:00,88155,65.69,Friday,Spring,PJM
2019-05-04 00:00:00-04:00,80018,73,Saturday,Spring,PJM
2019-05-05 00:00:00-04:00,78514,59.83,Sunday,Spring,PJM
2019-05-06 00:00:00-04:00,86782,73.1,Monday,Spring,PJM
2019-05-07 00:00:00-04:00,90468,78.12,Tuesday,Spring,PJM
2019-05-08 00:00:00-04:00,89971,68.48,Wednesday,Spring,PJM
2019-05-09 00:00:00-04:00,89917,63.16,Thursday,Spring,PJM
2019-05-10 00:00:00-04:00,88761,81.35,Friday,Spring,PJM
2019-05-11 00:00:00-04:00,76364,69.57,Saturday,Spring,PJM
2019-05-12 00:00:00-04:00,78270,53.28,Sunday,Spring,PJM
2019-05-13 00:00:00-04:00,85856,50.74,Monday,Spring,PJM
2019-05-14 00:00:00-04:00,83487,56.34,Tuesday,Spring,PJM
2019-05-15 00:00:00-04:00,83841,73.57,Wednesday,Spring,PJM
2019-05-16 00:00:00-04:00,87962,75.22,Thursday,Spring,PJM
2019-05-17 00:00:00-04:00,92168,81.99,Friday,Spring,PJM
2019-05-18 00:00:00-04:00,92672,78.58,Saturday,Spring,PJM
2019-05-19 00:00:00-04:00,99432,85.03,Sunday,Spring,PJM
2019-05-20 00:00:00-04:00,106274,88.78,Monday,Spring,PJM
2019-05-21 00:00:00-04:00,89252,71.97,Tuesday,Spring,PJM
2019-05-22 00:00:00-04:00,93782,75.57,Wednesday,Spring,PJM
2019-05-23 00:00:00-04:00,101358,73.42,Thursday,Spring,PJM
2019-05-24 00:00:00-04:00,101886,80.91,Friday,Spring,PJM
2019-05-25 00:00:00-04:00,96313,74.54,Saturday,Spring,PJM
2019-05-26 00:00:00-04:00,100764,87.22,Sunday,Spring,PJM
2019-05-27 00:00:00-04:00,99149,82.44,Monday,Spring,PJM
2019-05-28 00:00:00-04:00,114821,82.95,Tuesday,Spring,PJM
2019-05-29 00:00:00-04:00,114125,89.32,Wednesday,Spring,PJM
2019-05-30 00:00:00-04:00,107989,84.2,Thursday,Spring,PJM
2019-05-31 00:00:00-04:00,108744,82.51,Friday,Spring,PJM
2019-06-01 00:00:00-04:00,101614,82.57,Saturday,Summer,PJM
2019-06-02 00:00:00-04:00,95850,83.71,Sunday,Summer,PJM
2019-06-03 00:00:00-04:00,91883,71.89,Monday,Summer,PJM
2019-06-04 00:00:00-04:00,95024,74.18,Tuesday,Summer,PJM
2019-06-05 00:00:00-04:00,108431,84.34,Wednesday,Summer,PJM
2019-06-06 00:00:00-04:00,117110,84.57,Thursday,Summer,PJM
2019-06-07 00:00:00-04:00,105093,80.16,Friday,Summer,PJM
2019-06-08 00:00:00-04:00,94514,78.8,Saturday,Summer,PJM
2019-06-09 00:00:00-04:00,92133,78.78,Sunday,Summer,PJM
2019-06-10 00:00:00-04:00,99760,76.63,Monday,Summer,PJM
2019-06-11 00:00:00-04:00,100761,78.98,Tuesday,Summer,PJM
2019-06-12 00:00:00-04:00,95560,74.69,Wednesday,Summer,PJM
2019-06-13 00:00:00-04:00,90412,71.54,Thursday,Summer,PJM
2019-06-14 00:00:00-04:00,89692,74.62,Friday,Summer,PJM
2019-06-15 00:00:00-04:00,87818,82.54,Saturday,Summer,PJM
2019-06-16 00:00:00-04:00,98516,84.26,Sunday,Summer,PJM
2019-06-17 00:00:00-04:00,112450,82.85,Monday,Summer,PJM
2019-06-18 00:00:00-04:00,113023,85.1,Tuesday,Summer,PJM
2019-06-19 00:00:00-04:00,115264,80.81,Wednesday,Summer,PJM
2019-06-20 00:00:00-04:00,112504,85.03,Thursday,Summer,PJM
2019-06-21 00:00:00-04:00,103863,80.15,Friday,Summer,PJM
2019-06-22 00:00:00-04:00,96615,80.89,Saturday,Summer,PJM
2019-06-23 00:00:00-04:00,104995,85.13,Sunday,Summer,PJM
2019-06-24 00:00:00-04:00,120953,86.89,Monday,Summer,PJM
2019-06-25 00:00:00-04:00,125891,87.45,Tuesday,Summer,PJM
2019-06-26 00:00:00-04:00,134783,90.45,Wednesday,Summer,PJM
2019-06-27 00:00:00-04:00,136567,91.02,Thursday,Summer,PJM
2019-06-28 00:00:00-04:00,136089,92.64,Friday,Summer,PJM
2019-06-29 00:00:00-04:00,129901,93.37,Saturday,Summer,PJM
